Time(s),BytesReceived
0.500560092,34234
0.5015600920000001,58
0.502560092,58
0.5035600920000001,790
0.504560092,452272
0.5055600920000001,518248
0.506560092,565254
0.5075600920000001,518248
0.508560092,122052
0.5095600920000001,58
0.510560092,58
0.5115600920000001,58
0.512560092,58
0.5135600920000001,58
0.514560092,58
0.5155600920000001,116
0.516560092,4424
0.5175600920000001,58
0.518560092,58
0.5195600920000001,58
0.520560092,58
0.5215600920000001,58
0.522560092,58
0.5235600920000001,58
0.524560092,58
0.5255600920000001,58
0.526560092,58
0.5275600920000001,58
0.528560092,58
0.5295600920000001,58
0.530560092,58
0.5315600920000001,127840
0.532560092,495718
0.5335600920000001,470396
0.534560092,58
0.5355600920000001,58
0.536560092,58
0.5375600920000001,58
0.538560092,58
0.5395600920000001,58
0.540560092,329108
0.5415600920000001,518166
0.542560092,245216
0.5435600920000001,58
0.544560092,58
0.5455600920000001,58
0.546560092,58
0.5475600920000001,58
0.548560092,58
0.5495600920000001,116
0.550560092,0
0.5515600920000001,116
0.552560092,58
0.5535600920000001,0
0.554560092,116
0.5555600920000001,0
0.556560092,116
0.5575600920000001,0
0.558560092,58
0.5595600920000001,58
0.560560092,58
0.5615600920000001,848
0.562560092,790
0.5635600920000001,0
0.564560092,116
0.5655600920000001,0
0.566560092,116
0.5675600920000001,0
0.568560092,58
0.5695600920000001,4482
0.570560092,790
0.5715600920000001,116
0.572560092,732
0.5735600920000001,34234
0.574560092,58
0.5755600920000001,116
0.576560092,0
0.5775600920000001,116
0.578560092,58
0.5795600920000001,58
0.580560092,58
0.5815600920000001,0
0.582560092,116
0.5835600920000001,0
0.584560092,790
0.5855600920000001,4540
0.586560092,0
0.5875600920000001,58
0.588560092,116
0.5895600920000001,58
0.590560092,58
0.5915600920000001,58
0.592560092,58
0.5935600920000002,58
0.594560092,0
0.5955600920000002,58
0.596560092,58
0.5975600920000002,58
0.598560092,58
0.5995600920000002,58
0.600560092,58
0.6015600920000002,58
0.602560092,58
0.6035600920000002,58
0.604560092,58
0.6055600920000002,58
0.606560092,58
0.6075600920000002,58
0.608560092,58
0.6095600920000002,58
0.610560092,116
0.6115600920000002,0
0.6125600920000001,58
0.6135600920000002,790
0.6145600920000001,58
0.6155600920000002,58
0.6165600920000001,58
0.6175600920000002,58
0.6185600920000001,58
0.6195600920000002,58
0.6205600920000001,116
0.6215600920000002,0
0.6225600920000001,58
0.6235600920000002,58
0.6245600920000001,58
0.6255600920000002,58
0.6265600920000001,58
0.6275600920000002,0
0.6285600920000001,0
0.6295600920000002,0
0.6305600920000001,4424
0.6315600920000002,0
0.6325600920000001,0
0.6335600920000002,0
0.6345600920000001,0
0.6355600920000002,46674
0.6365600920000001,477636
0.6375600920000002,519692
0.6385600920000001,43890
0.6395600920000002,732
0.6405600920000001,0
0.6415600920000002,0
0.6425600920000001,0
0.6435600920000002,0
0.6445600920000001,0
0.6455600920000002,0
0.6465600920000001,0
0.6475600920000002,0
0.6485600920000001,0
0.6495600920000002,0
0.6505600920000001,0
0.6515600920000002,0
0.6525600920000001,0
0.6535600920000002,0
0.6545600920000001,0
0.6555600920000002,0
0.6565600920000001,0
0.6575600920000002,4424
0.6585600920000001,0
0.6595600920000002,0
0.6605600920000001,0
0.6615600920000002,34176
0.6625600920000001,0
0.6635600920000002,0
0.6645600920000001,0
0.6655600920000002,0
0.6665600920000001,0
0.6675600920000002,34176
0.6685600920000001,0
0.6695600920000002,0
0.6705600920000001,0
0.6715600920000002,34176
0.6725600920000001,0
0.6735600920000002,0
0.6745600920000001,0
0.6755600920000002,0
0.6765600920000001,0
0.6775600920000002,0
0.6785600920000001,0
0.6795600920000002,0
0.6805600920000001,0
0.6815600920000002,0
0.6825600920000001,0
0.6835600920000002,0
0.6845600920000001,0
0.6855600920000002,0
0.6865600920000001,0
0.6875600920000002,4424
0.6885600920000001,0
0.6895600920000002,0
0.6905600920000001,0
0.6915600920000002,4424
0.6925600920000001,0
0.6935600920000002,0
0.6945600920000001,0
0.6955600920000002,0
0.6965600920000001,4424
0.6975600920000002,0
0.6985600920000001,0
0.6995600920000002,0
0.7005600920000001,0
0.7015600920000002,0
0.7025600920000001,0
0.7035600920000002,0
0.7045600920000001,0
0.7055600920000002,732
0.7065600920000001,0
0.7075600920000003,0
0.7085600920000001,0
0.7095600920000003,0
0.7105600920000001,0
0.7115600920000003,0
0.7125600920000001,0
0.7135600920000003,4424
0.7145600920000001,0
0.7155600920000003,732
0.7165600920000001,129284
0.7175600920000003,509178
0.7185600920000002,450162
0.7195600920000003,0
0.7205600920000002,0
0.7215600920000003,0
0.7225600920000002,0
0.7235600920000003,0
0.7245600920000002,0
0.7255600920000003,0
0.7265600920000002,0
0.7275600920000003,1461270
0.7285600920000002,1652394
0.7295600920000003,1484506
0.7305600920000002,2154864
0.7315600920000003,2045774
0.7325600920000002,218362
0.7335600920000003,137530
0.7345600920000002,2465378
0.7355600920000003,2406346
0.7365600920000002,374682
0.7375600920000003,34246
0.7385600920000002,0
0.7395600920000003,4424
0.7405600920000002,2745058
0.7415600920000003,1977244
0.7425600920000002,429878
0.7435600920000003,2915270
0.7445600920000002,1459634
0.7455600920000003,3119480
0.7465600920000002,1710552
0.7475600920000003,1119192
0.7485600920000002,2527048
0.7495600920000003,987324
0.7505600920000002,2682358
0.7515600920000003,1529464
0.7525600920000002,464390
0.7535600920000003,3104378
0.7545600920000002,963384
0.7555600920000003,870684
0.7565600920000002,2489866
0.7575600920000003,1507812
0.7585600920000002,3122968
0.7595600920000003,1106710
0.7605600920000002,2519336
0.7615600920000003,1985132
0.7625600920000002,9482
0.7635600920000003,0
0.7645600920000002,856612
0.7655600920000003,2623820
0.7665600920000002,1554722
0.7675600920000003,825270
0.7685600920000002,2422644
0.7695600920000003,1417192
0.7705600920000002,11146
0.7715600920000003,3045808
0.7725600920000002,1385980
0.7735600920000003,449862
0.7745600920000002,2960656
0.7755600920000003,930432
0.7765600920000002,0
0.7775600920000003,207748
0.7785600920000002,3122576
0.7795600920000003,1718818
0.7805600920000002,60516
0.7815600920000003,1261402
0.7825600920000002,2140186
0.7835600920000003,1036336
0.7845600920000002,3122198
0.7855600920000003,1263518
