,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,1061302.0,1061302.0,795692.0,253695.0,3.0,763.0,1.0,-1.0,3.0,2.0,1061302.0,0.0,381090.0,795692.0,795692.0,-1.0,,,,,,,,,,,,,,,1641906779028.262
1,0.0,901029.0,901029.0,208455.0,73730.0,17.0,1176.0,1.0,-1.0,17.0,7.0,901029.0,0.0,441592.0,208455.0,208455.0,-1.0,,,,,,,,,,,,,,,1641906779028.262
2,0.0,806540.0,806540.0,0.0,0.0,14.0,1203.0,1.0,-1.0,14.0,7.0,806540.0,0.0,357023.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906779028.262
3,0.0,1002994.0,1002994.0,0.0,0.0,31.0,1629.0,1.0,-1.0,31.0,14.0,1002994.0,0.0,527398.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906779028.262
4,0.0,1196891.0,1191330.05,1069706.0,51314.0,28.5,338.0,2.0,-1.0,35.0,12.0,2282563.0,0.0,430829.0,680598.6,653829.0,-1.0,,,,,,,,,,,,,,,1641906779028.262
5,0.0,1099783.0,1096115.65,1461124.0,69570.0,45.5,773.0,2.0,-1.0,52.0,22.0,2126219.0,0.0,519883.0,929624.5,893062.0,-1.0,,,,,,,,,,,,,,,1641906779028.262
6,0.0,1058926.0,1050711.7,1153095.0,0.0,25.5,1497.0,2.0,-1.0,33.0,8.0,1953566.0,0.0,524627.0,845495.27,796096.7,-1.0,,,,,,,,,,,,,,,1641906779028.262
7,33848.0,1467106.0,1461505.0,3136690.0,302149.0,68.33333333333333,64.0,3.0,66.0,78.0,28.0,3664071.0,54787.0,689553.0,1327537.4,1313852.0,66.0,,,,,,,,,,,,,,,1641906779028.262
8,0.0,1476822.0,1458959.5,3022804.0,0.0,57.0,867.0,3.0,-1.0,71.0,18.0,3890684.0,0.0,723675.0,1414950.3599999999,1382103.6,-1.0,,,,,,,,,,,,,,,1641906779028.262
9,0.0,1467654.0,1432886.4,2634831.0,0.0,38.0,1126.0,3.0,-1.0,45.0,18.0,3643591.0,0.0,725331.0,1316971.56,1251717.6,-1.0,,,,,,,,,,,,,,,1641906779028.262
10,0.0,1440517.0,1430422.5,2755719.0,0.0,46.0,1564.0,3.0,-1.0,58.0,13.0,4103715.0,0.0,525047.0,1278849.9,1262883.0,-1.0,,,,,,,,,,,,,,,1641906779028.262
11,,,,,,,,,,,,,,,,,,198976865.0,103935.0,19369574.0,4.802215189873418,1467163.54,894959.4499999997,273088.5,1562500.0,1562500.0,592025.5,1324729.7800000012,349008.0999999999,0.0,0.5,1641906779028.262
