,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,917404.0,917404.0,0.0,0.0,2.0,71.0,1.0,-1.0,2.0,2.0,917404.0,0.0,586001.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906801030.123
1,0.0,784489.0,784489.0,0.0,0.0,2.0,124.0,1.0,-1.0,2.0,0.0,784489.0,0.0,106499.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906801030.123
2,0.0,1160060.0,1160060.0,838640.0,117619.0,3.0,229.0,1.0,-1.0,3.0,1.0,1160060.0,0.0,437457.0,838640.0,838640.0,-1.0,,,,,,,,,,,,,,,1641906801030.123
3,0.0,797553.0,797553.0,0.0,0.0,3.0,426.0,1.0,-1.0,3.0,1.0,797553.0,0.0,246777.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906801030.123
4,0.0,929267.0,929267.0,0.0,0.0,3.0,460.0,1.0,-1.0,3.0,2.0,929267.0,0.0,408527.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906801030.123
5,0.0,953971.0,953971.0,0.0,0.0,2.0,864.0,1.0,-1.0,2.0,0.0,953971.0,0.0,124702.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906801030.123
6,0.0,814081.0,814081.0,0.0,0.0,2.0,1087.0,1.0,-1.0,2.0,1.0,814081.0,0.0,485254.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906801030.123
7,0.0,965607.0,965607.0,0.0,0.0,3.0,1268.0,1.0,-1.0,3.0,2.0,965607.0,0.0,681876.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906801030.123
8,0.0,938571.0,938571.0,0.0,0.0,1.0,1322.0,1.0,-1.0,1.0,1.0,938571.0,0.0,124923.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906801030.123
9,0.0,891322.0,891322.0,0.0,0.0,3.0,1880.0,1.0,-1.0,3.0,0.0,891322.0,0.0,124908.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906801030.123
10,0.0,942853.0,938018.55,10169.0,1426.0,3.0,646.0,2.0,-1.0,4.0,1.0,1789017.0,0.0,100897.0,10067.31,9152.1,-1.0,,,,,,,,,,,,,,,1641906801030.123
11,,,,,,,,,,,,,,,,,,138982853.0,1522.0,967854.0,0.7293625914315569,954983.3320000025,680585.3599999989,298473.40000000026,1120340.1440000148,566775.9799999989,26044.300000000017,19517.15000002326,0.0,0.0,0.5,1641906801030.123
