,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,812260.0,812260.0,0.0,0.0,2.0,35.0,1.0,-1.0,2.0,2.0,812260.0,0.0,578602.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905443027.379
1,367.0,929178.0,929178.0,577169.0,348615.0,34.0,70.0,1.0,-1.0,34.0,16.0,929178.0,0.0,650407.0,577169.0,577169.0,-1.0,,,,,,,,,,,,,,,1641905443027.379
2,0.0,782734.0,782734.0,0.0,0.0,2.0,133.0,1.0,-1.0,2.0,1.0,782734.0,0.0,415631.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905443027.379
3,0.0,793510.0,793510.0,0.0,0.0,1.0,143.0,1.0,-1.0,1.0,1.0,793510.0,0.0,395671.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905443027.379
4,0.0,823601.0,823601.0,0.0,0.0,23.0,338.0,1.0,-1.0,23.0,13.0,823601.0,0.0,520753.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905443027.379
5,0.0,1041264.0,1029795.45,1270641.0,161407.0,30.5,1476.0,2.0,-1.0,36.0,13.0,1853157.0,0.0,496616.0,645599.23,643711.3,-1.0,,,,,,,,,,,,,,,1641905443027.379
6,0.0,1159248.0,1142881.6,647610.0,16965.0,30.0,1493.0,2.0,-1.0,36.0,25.0,1991168.0,0.0,243857.0,383681.04,372683.4,-1.0,,,,,,,,,,,,,,,1641905443027.379
7,0.0,1528911.0,1511364.8,4169864.0,0.0,34.8,279.0,5.0,-1.0,56.0,5.0,6044459.0,0.0,430358.0,1517058.0,1410381.0,-1.0,,,,,,,,,,,,,,,1641905443027.379
8,3707.0,1524628.0,1513082.6,4693127.0,0.0,47.6,632.0,5.0,634.0,69.0,15.0,6185540.0,29419.0,601286.0,1521883.32,1497181.2,636.0,,,,,,,,,,,,,,,1641905443027.379
9,,,,,,,,,,,,,,,,,,169655956.0,41656.0,12439269.0,3.8490853658536586,1468805.9910000074,733054.269999995,243862.7,1562500.0,1276413.1199999999,387798.39999999997,1458275.3610000089,63078.56999999968,0.0,0.5,1641905443027.379
