,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,965249.0,965249.0,199356.0,39201.0,34.0,219.0,1.0,-1.0,34.0,10.0,965249.0,0.0,492201.0,199356.0,199356.0,-1.0,,,,,,,,,,,,,,,1641906550024.165
1,0.0,879832.0,879832.0,518120.0,102382.0,31.0,449.0,1.0,-1.0,31.0,10.0,879832.0,0.0,309127.0,518120.0,518120.0,-1.0,,,,,,,,,,,,,,,1641906550024.165
2,0.0,1231455.0,1231455.0,815602.0,153092.0,34.0,915.0,1.0,-1.0,34.0,14.0,1231455.0,0.0,498879.0,815602.0,815602.0,-1.0,,,,,,,,,,,,,,,1641906550024.165
3,0.0,1161560.0,1161560.0,831416.0,164291.0,33.0,1391.0,1.0,-1.0,33.0,11.0,1161560.0,0.0,513316.0,831416.0,831416.0,-1.0,,,,,,,,,,,,,,,1641906550024.165
4,0.0,948984.0,948984.0,0.0,0.0,1.0,1575.0,1.0,-1.0,1.0,2.0,948984.0,0.0,245030.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906550024.165
5,0.0,901128.0,901128.0,0.0,0.0,5.0,1604.0,1.0,-1.0,5.0,3.0,901128.0,0.0,369188.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906550024.165
6,0.0,863749.0,861592.95,32066.0,4062.0,15.5,337.0,2.0,-1.0,16.0,13.0,1684377.0,0.0,423307.0,22327.54,21171.4,-1.0,,,,,,,,,,,,,,,1641906550024.165
7,0.0,1256423.0,1251801.4,150319.0,0.0,3.5,575.0,2.0,-1.0,5.0,5.0,2420414.0,0.0,311735.0,124509.85,115445.5,-1.0,,,,,,,,,,,,,,,1641906550024.165
8,0.0,1368298.0,1340457.0,1581236.0,3105.0,27.5,602.0,2.0,-1.0,37.0,8.0,2179776.0,0.0,346766.0,1308306.92,1213221.2000000002,-1.0,,,,,,,,,,,,,,,1641906550024.165
9,0.0,1289743.0,1274367.25,1856708.0,70404.0,40.0,697.0,2.0,-1.0,47.0,10.0,2271971.0,0.0,291888.0,1249638.1800000002,1190626.8,-1.0,,,,,,,,,,,,,,,1641906550024.165
10,0.0,1433303.0,1393102.7,2474016.0,0.0,46.0,330.0,3.0,-1.0,55.0,10.0,3482536.0,0.0,475494.0,1332219.26,1253444.6,-1.0,,,,,,,,,,,,,,,1641906550024.165
11,0.0,1272404.0,1254777.6,1339738.0,0.0,33.666666666666664,1628.0,3.0,-1.0,48.0,11.0,3215676.0,0.0,413769.0,935108.0599999999,829277.6000000001,-1.0,,,,,,,,,,,,,,,1641906550024.165
12,0.0,1465105.0,1439349.7,2388620.0,0.0,39.75,351.0,4.0,-1.0,53.0,15.0,5045222.0,0.0,755441.0,1314734.5799999998,1177192.8,-1.0,,,,,,,,,,,,,,,1641906550024.165
13,,,,,,,,,,,,,,,,,,165158274.0,5428.0,13856790.0,4.107630979498861,1384224.2250000078,922663.2000000022,271067.0,1562500.0,1467069.8000000003,676623.0,1321602.5250000013,202699.95000000033,0.0,0.5,1641906550024.165
