,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,835985.0,835985.0,164575.0,0.0,9.0,63.0,1.0,-1.0,9.0,8.0,835985.0,0.0,4454.0,164575.0,164575.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
1,0.0,1081863.0,1081863.0,580195.0,0.0,12.0,300.0,1.0,-1.0,12.0,8.0,1081863.0,0.0,585078.0,580195.0,580195.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
2,0.0,839683.0,839683.0,0.0,0.0,7.0,303.0,1.0,-1.0,7.0,6.0,839683.0,0.0,776543.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
3,0.0,1231762.0,1231762.0,368837.0,0.0,10.0,399.0,1.0,-1.0,10.0,8.0,1231762.0,0.0,635011.0,368837.0,368837.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
4,0.0,1127634.0,1127634.0,0.0,0.0,8.0,401.0,1.0,-1.0,8.0,6.0,1127634.0,0.0,161064.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
5,0.0,963483.0,963483.0,0.0,0.0,6.0,403.0,1.0,-1.0,6.0,6.0,963483.0,0.0,769151.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
6,0.0,836730.0,836730.0,0.0,0.0,8.0,406.0,1.0,-1.0,8.0,9.0,836730.0,0.0,773199.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
7,0.0,918423.0,918423.0,155568.0,202435.0,9.0,484.0,1.0,-1.0,9.0,9.0,918423.0,0.0,644251.0,155568.0,155568.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
8,0.0,1305177.0,1305177.0,648738.0,0.0,5.0,526.0,1.0,-1.0,5.0,10.0,1305177.0,0.0,690246.0,648738.0,648738.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
9,0.0,848379.0,848379.0,0.0,0.0,6.0,529.0,1.0,-1.0,6.0,10.0,848379.0,0.0,691033.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
10,0.0,879158.0,879158.0,0.0,1757.0,8.0,531.0,1.0,-1.0,8.0,5.0,879158.0,0.0,751971.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
11,0.0,977806.0,977806.0,318188.0,85877.0,8.0,546.0,1.0,-1.0,8.0,8.0,977806.0,0.0,453531.0,318188.0,318188.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
12,0.0,975326.0,975326.0,0.0,0.0,4.0,580.0,1.0,-1.0,4.0,6.0,975326.0,0.0,749997.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
13,0.0,785058.0,785058.0,0.0,0.0,4.0,587.0,1.0,-1.0,4.0,3.0,785058.0,0.0,703523.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906779028.982
