,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,814833.0,814833.0,0.0,0.0,35.0,9.0,1.0,-1.0,35.0,35.0,814833.0,0.0,70566.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
1,0.0,875117.0,875117.0,0.0,0.0,15.0,25.0,1.0,-1.0,15.0,32.0,875117.0,0.0,133219.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
2,0.0,1043579.0,1043579.0,66958.0,3164.0,28.0,40.0,1.0,-1.0,28.0,29.0,1043579.0,0.0,547440.0,66958.0,66958.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
3,0.0,818007.0,818007.0,0.0,0.0,30.0,73.0,1.0,-1.0,30.0,11.0,818007.0,0.0,174542.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
4,0.0,1435371.0,1435371.0,663436.0,202207.0,35.0,92.0,1.0,-1.0,35.0,31.0,1435371.0,0.0,381344.0,663436.0,663436.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
5,0.0,985192.0,985192.0,274440.0,13233.0,16.0,112.0,1.0,-1.0,16.0,18.0,985192.0,0.0,150984.0,274440.0,274440.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
6,0.0,957434.0,957434.0,0.0,0.0,16.0,140.0,1.0,-1.0,16.0,14.0,957434.0,0.0,266698.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
7,0.0,870051.0,870051.0,247886.0,11952.0,16.0,160.0,1.0,-1.0,16.0,27.0,870051.0,0.0,664232.0,247886.0,247886.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
8,0.0,788954.0,788954.0,0.0,0.0,39.0,176.0,1.0,-1.0,39.0,17.0,788954.0,0.0,40862.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
9,0.0,903257.0,903257.0,43922.0,2117.0,16.0,197.0,1.0,-1.0,16.0,17.0,903257.0,0.0,105488.0,43922.0,43922.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
10,0.0,849288.0,849288.0,257912.0,12435.0,18.0,222.0,1.0,-1.0,18.0,9.0,849288.0,0.0,397513.0,257912.0,257912.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
11,0.0,874258.0,874258.0,0.0,0.0,11.0,227.0,1.0,-1.0,11.0,13.0,874258.0,0.0,472638.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
12,0.0,787438.0,787438.0,0.0,0.0,57.0,278.0,1.0,-1.0,57.0,46.0,787438.0,0.0,750700.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
13,0.0,803971.0,803971.0,286018.0,35670.0,18.0,319.0,1.0,-1.0,18.0,17.0,803971.0,0.0,336913.0,286018.0,286018.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
14,0.0,964404.0,964404.0,285827.0,13782.0,43.0,404.0,1.0,-1.0,43.0,31.0,964404.0,0.0,59655.0,285827.0,285827.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
15,0.0,910291.0,910291.0,0.0,0.0,33.0,430.0,1.0,-1.0,33.0,33.0,910291.0,0.0,321878.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
16,0.0,958015.0,958015.0,0.0,0.0,16.0,435.0,1.0,-1.0,16.0,15.0,958015.0,0.0,322635.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
17,0.0,1388509.0,1388509.0,1072864.0,51731.0,30.0,438.0,1.0,-1.0,30.0,14.0,1388509.0,0.0,613237.0,1072864.0,1072864.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
18,0.0,834444.0,834444.0,0.0,0.0,35.0,451.0,1.0,-1.0,35.0,35.0,834444.0,0.0,418038.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
19,0.0,856273.0,856273.0,0.0,0.0,37.0,453.0,1.0,-1.0,37.0,29.0,856273.0,0.0,234504.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
20,0.0,813572.0,813572.0,0.0,21961.0,15.0,548.0,1.0,-1.0,15.0,16.0,813572.0,0.0,642251.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
21,0.0,830263.0,830263.0,0.0,0.0,34.0,570.0,1.0,-1.0,34.0,29.0,830263.0,0.0,43448.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
22,0.0,1057909.0,1057909.0,656185.0,31244.0,41.0,577.0,1.0,-1.0,41.0,32.0,1057909.0,0.0,459442.0,656185.0,656185.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
23,0.0,894628.0,894628.0,0.0,0.0,30.0,616.0,1.0,-1.0,30.0,47.0,894628.0,0.0,690826.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
24,0.0,902540.0,902540.0,0.0,0.0,12.0,658.0,1.0,-1.0,12.0,11.0,902540.0,0.0,44264.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
25,0.0,825338.0,825338.0,0.0,0.0,31.0,672.0,1.0,-1.0,31.0,39.0,825338.0,0.0,106615.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
26,0.0,807810.0,807810.0,294150.0,145375.0,30.0,692.0,1.0,-1.0,30.0,33.0,807810.0,0.0,658114.0,294150.0,294150.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
27,0.0,1180001.0,1180001.0,483830.0,23329.0,16.0,723.0,1.0,-1.0,16.0,15.0,1180001.0,0.0,59690.0,483830.0,483830.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
28,0.0,788075.0,788075.0,0.0,0.0,44.0,779.0,1.0,-1.0,44.0,44.0,788075.0,0.0,181666.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
29,0.0,995857.0,995857.0,0.0,0.0,16.0,794.0,1.0,-1.0,16.0,19.0,995857.0,0.0,405065.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
30,0.0,993445.0,993445.0,0.0,0.0,13.0,799.0,1.0,-1.0,13.0,15.0,993445.0,0.0,62921.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
31,0.0,912965.0,912965.0,115804.0,5583.0,58.0,803.0,1.0,-1.0,58.0,52.0,912965.0,0.0,423433.0,115804.0,115804.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
32,0.0,1196448.0,1196448.0,0.0,0.0,21.0,820.0,1.0,-1.0,21.0,54.0,1196448.0,0.0,86817.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
33,0.0,784359.0,784359.0,0.0,0.0,20.0,837.0,1.0,-1.0,20.0,20.0,784359.0,0.0,121191.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
34,0.0,1068159.0,1068159.0,498666.0,22796.0,17.0,861.0,1.0,-1.0,17.0,13.0,1068159.0,0.0,421818.0,498666.0,498666.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
35,0.0,1034677.0,1034677.0,76611.0,3694.0,10.0,907.0,1.0,-1.0,10.0,14.0,1034677.0,0.0,128765.0,76611.0,76611.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
36,0.0,912868.0,912868.0,0.0,0.0,33.0,923.0,1.0,-1.0,33.0,19.0,912868.0,0.0,237433.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
37,0.0,786296.0,786296.0,0.0,0.0,18.0,933.0,1.0,-1.0,18.0,15.0,786296.0,0.0,641053.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
38,0.0,1091118.0,1091118.0,308588.0,14879.0,13.0,936.0,1.0,-1.0,13.0,12.0,1091118.0,0.0,95712.0,308588.0,308588.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
39,0.0,1055776.0,1055776.0,0.0,0.0,18.0,939.0,1.0,-1.0,18.0,29.0,1055776.0,0.0,269077.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
40,0.0,857538.0,857538.0,0.0,0.0,16.0,958.0,1.0,-1.0,16.0,13.0,857538.0,0.0,626195.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
41,0.0,948505.0,948505.0,0.0,0.0,11.0,962.0,1.0,-1.0,11.0,18.0,948505.0,0.0,433897.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
42,0.0,794045.0,794045.0,0.0,0.0,17.0,974.0,1.0,-1.0,17.0,17.0,794045.0,0.0,186548.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
43,0.0,901365.0,901365.0,0.0,0.0,18.0,978.0,1.0,-1.0,18.0,31.0,901365.0,0.0,685361.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
44,0.0,806369.0,806369.0,0.0,0.0,32.0,980.0,1.0,-1.0,32.0,73.0,806369.0,0.0,71803.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
45,0.0,943803.0,943803.0,0.0,0.0,13.0,989.0,1.0,-1.0,13.0,12.0,943803.0,0.0,725429.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
46,0.0,801199.0,801199.0,0.0,160247.0,43.0,1045.0,1.0,-1.0,43.0,21.0,801199.0,0.0,533354.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
47,0.0,986597.0,986597.0,7835.0,129.0,30.0,1051.0,1.0,-1.0,30.0,18.0,986597.0,0.0,321311.0,7835.0,7835.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
48,0.0,879688.0,879688.0,0.0,0.0,37.0,1063.0,1.0,-1.0,37.0,28.0,879688.0,0.0,245349.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
49,0.0,1104188.0,1104188.0,294078.0,14179.0,38.0,1074.0,1.0,-1.0,38.0,30.0,1104188.0,0.0,276152.0,294078.0,294078.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
50,0.0,1178317.0,1178317.0,362577.0,17482.0,18.0,1087.0,1.0,-1.0,18.0,18.0,1178317.0,0.0,598827.0,362577.0,362577.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
51,0.0,905433.0,905433.0,0.0,0.0,14.0,1114.0,1.0,-1.0,14.0,15.0,905433.0,0.0,163715.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
52,0.0,883866.0,883866.0,476603.0,22980.0,18.0,1156.0,1.0,-1.0,18.0,39.0,883866.0,0.0,47657.0,476603.0,476603.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
53,0.0,1189367.0,1189367.0,395748.0,19082.0,16.0,1187.0,1.0,-1.0,16.0,15.0,1189367.0,0.0,61901.0,395748.0,395748.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
54,0.0,1176001.0,1176001.0,202314.0,9755.0,34.0,1219.0,1.0,-1.0,34.0,14.0,1176001.0,0.0,191714.0,202314.0,202314.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
55,0.0,898422.0,898422.0,0.0,0.0,30.0,1254.0,1.0,-1.0,30.0,12.0,898422.0,0.0,221306.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
56,0.0,1129781.0,1129781.0,0.0,0.0,8.0,1263.0,1.0,-1.0,8.0,16.0,1129781.0,0.0,271269.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
57,0.0,1066669.0,1066669.0,0.0,0.0,12.0,1290.0,1.0,-1.0,12.0,13.0,1066669.0,0.0,276794.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
58,0.0,1050256.0,1050256.0,34468.0,1661.0,48.0,1321.0,1.0,-1.0,48.0,34.0,1050256.0,0.0,76290.0,34468.0,34468.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
59,0.0,1280220.0,1280220.0,137051.0,6608.0,19.0,1326.0,1.0,-1.0,19.0,33.0,1280220.0,0.0,525672.0,137051.0,137051.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
60,0.0,825511.0,825511.0,0.0,0.0,47.0,1334.0,1.0,-1.0,47.0,55.0,825511.0,0.0,617115.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
61,0.0,809074.0,809074.0,0.0,0.0,40.0,1339.0,1.0,-1.0,40.0,42.0,809074.0,0.0,61663.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641906885030.046
