,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,800380.0,800380.0,0.0,0.0,6.0,22.0,1.0,-1.0,6.0,7.0,800380.0,0.0,360047.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907224027.894
1,0.0,892250.0,892250.0,0.0,0.0,8.0,131.0,1.0,-1.0,8.0,8.0,892250.0,0.0,643754.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907224027.894
2,0.0,799323.0,799323.0,0.0,0.0,8.0,259.0,1.0,-1.0,8.0,8.0,799323.0,0.0,561797.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907224027.894
3,0.0,911378.0,911378.0,0.0,0.0,4.0,1160.0,1.0,-1.0,4.0,3.0,911378.0,0.0,436339.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907224027.894
4,0.0,961142.0,961142.0,0.0,0.0,9.0,1579.0,1.0,-1.0,9.0,10.0,961142.0,0.0,339006.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907224027.894
5,0.0,790674.0,790674.0,0.0,0.0,5.0,1662.0,1.0,-1.0,5.0,4.0,790674.0,0.0,460526.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907224027.894
6,0.0,1018389.0,1018389.0,0.0,0.0,5.0,1835.0,1.0,-1.0,5.0,3.0,1018389.0,0.0,689571.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907224027.894
7,0.0,879406.0,879406.0,0.0,0.0,6.0,1862.0,1.0,-1.0,6.0,5.0,879406.0,0.0,265466.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907224027.894
8,0.0,946486.0,946486.0,0.0,0.0,4.0,1883.0,1.0,-1.0,4.0,4.0,946486.0,0.0,688434.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907224027.894
9,0.0,1092948.0,1083520.8,0.0,0.0,10.0,106.0,2.0,-1.0,10.0,9.0,1997352.0,0.0,272068.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907224027.894
