,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,785626.0,785626.0,0.0,0.0,33.0,375.0,1.0,-1.0,33.0,9.0,785626.0,0.0,635480.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
1,0.0,907388.0,907388.0,261967.0,210046.0,1.0,676.0,1.0,-1.0,1.0,0.0,907388.0,0.0,470615.0,261967.0,261967.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
2,0.0,1089320.0,1089320.0,157436.0,110635.0,3.0,925.0,1.0,-1.0,3.0,6.0,1089320.0,0.0,716602.0,157436.0,157436.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
3,0.0,882500.0,882500.0,335901.0,0.0,3.0,1228.0,1.0,-1.0,3.0,1.0,882500.0,0.0,274660.0,335901.0,335901.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
4,0.0,890280.0,890280.0,0.0,0.0,43.0,1266.0,1.0,-1.0,43.0,6.0,890280.0,0.0,528320.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
5,0.0,978613.0,978613.0,5236.0,0.0,57.0,1281.0,1.0,-1.0,57.0,55.0,978613.0,0.0,647325.0,5236.0,5236.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
6,0.0,791143.0,791143.0,0.0,0.0,97.0,1291.0,1.0,-1.0,97.0,19.0,791143.0,0.0,420239.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
7,0.0,973510.0,973510.0,0.0,0.0,1.0,1621.0,1.0,-1.0,1.0,1.0,973510.0,0.0,676213.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
8,0.0,876743.0,873031.3,0.0,0.0,3.5,1615.0,2.0,-1.0,5.0,2.0,1679252.0,0.0,773567.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
9,0.0,1063966.0,1056489.2,0.0,0.0,3.2,1196.0,5.0,-1.0,4.0,3.0,4633468.0,0.0,444763.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
10,0.0,932933.0,925006.2,0.0,0.0,11.2,1635.0,5.0,-1.0,20.0,4.0,4336342.0,0.0,549763.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904774031.445
11,0.0,1014668.0,1007753.0,429964.0,0.0,44.714285714285715,379.0,7.0,-1.0,109.0,4.0,6325092.0,0.0,506477.0,189961.51999999996,151752.2,-1.0,,,,,,,,,,,,,,,1641904774031.445
12,0.0,1309116.0,1285222.2,341311.0,0.0,43.75,485.0,8.0,-1.0,133.0,9.0,8564549.0,0.0,578744.0,123173.07999999999,107576.79999999999,-1.0,,,,,,,,,,,,,,,1641904774031.445
13,,,,,,,,,,,,,,,,,,205342352.0,0.0,4504706.0,9.628246753246753,1120216.5660000353,895483.1299999999,349647.5,1562500.0,1562500.0,716509.2999999999,375241.19900001277,80524.21999999978,0.0,0.5,1641904774031.445
