,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,800996.0,800996.0,266208.0,219915.0,24.0,443.0,1.0,-1.0,24.0,12.0,800996.0,0.0,701818.0,266208.0,266208.0,-1.0,,,,,,,,,,,,,,,1641904692029.63
1,0.0,918617.0,918617.0,112371.0,54195.0,14.0,490.0,1.0,-1.0,14.0,10.0,918617.0,0.0,755180.0,112371.0,112371.0,-1.0,,,,,,,,,,,,,,,1641904692029.63
2,0.0,895305.0,895305.0,0.0,0.0,9.0,617.0,1.0,-1.0,9.0,20.0,895305.0,0.0,606876.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904692029.63
3,0.0,949509.0,949509.0,0.0,0.0,4.0,721.0,1.0,-1.0,4.0,4.0,949509.0,0.0,439754.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904692029.63
4,0.0,837220.0,837220.0,97757.0,0.0,21.0,1138.0,1.0,-1.0,21.0,7.0,837220.0,0.0,174787.0,97757.0,97757.0,-1.0,,,,,,,,,,,,,,,1641904692029.63
5,0.0,795147.0,795147.0,134259.0,0.0,12.0,1344.0,1.0,-1.0,12.0,3.0,795147.0,0.0,154502.0,134259.0,134259.0,-1.0,,,,,,,,,,,,,,,1641904692029.63
6,0.0,855874.0,855874.0,260657.0,10004.0,11.0,1545.0,1.0,-1.0,11.0,15.0,855874.0,0.0,618664.0,260657.0,260657.0,-1.0,,,,,,,,,,,,,,,1641904692029.63
7,0.0,785349.0,785349.0,0.0,0.0,22.0,1838.0,1.0,-1.0,22.0,23.0,785349.0,0.0,698815.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904692029.63
8,0.0,1043441.0,1038186.9,398582.0,0.0,34.5,266.0,2.0,-1.0,36.0,23.0,1981800.0,0.0,619476.0,215302.24,212361.4,-1.0,,,,,,,,,,,,,,,1641904692029.63
9,0.0,1119222.0,1118597.9,1364190.0,0.0,32.0,860.0,2.0,-1.0,40.0,5.0,2225962.0,0.0,135386.0,800372.1799999999,778647.8,-1.0,,,,,,,,,,,,,,,1641904692029.63
10,0.0,1291779.0,1290481.0,386557.0,415394.0,11.0,1796.0,2.0,-1.0,12.0,15.0,2557598.0,0.0,697566.0,330986.63,305693.30000000005,-1.0,,,,,,,,,,,,,,,1641904692029.63
11,4769.0,1512165.0,1482190.7999999998,3537794.0,0.0,31.0,734.0,4.0,735.0,45.0,11.0,4852306.0,160485.0,702256.0,1475664.69,1366050.9000000001,737.0,,,,,,,,,,,,,,,1641904692029.63
12,0.0,1518687.0,1517382.55,9118050.0,0.0,66.625,1528.0,8.0,1529.0,84.0,32.0,11269192.0,2207967.0,657155.0,1518426.11,1516078.1,1535.0,,,,,,,,,,,,,,,1641904692029.63
13,,,,,,,,,,,,,,,,,,264118148.0,2409212.0,19642713.0,7.408008658008658,1514465.3520000002,907660.3599999994,332615.4,1562500.0,1562500.0,866140.6999999998,1491992.7480000067,319744.8999999999,0.0,0.5,1641904692029.63
