,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,912906.0,912906.0,0.0,0.0,3.0,2.0,1.0,-1.0,3.0,2.0,912906.0,0.0,4147.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
1,0.0,965205.0,965205.0,0.0,0.0,1.0,70.0,1.0,-1.0,1.0,2.0,965205.0,0.0,397153.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
2,0.0,840970.0,840970.0,0.0,0.0,4.0,141.0,1.0,-1.0,4.0,2.0,840970.0,0.0,3371.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
3,0.0,801778.0,801778.0,0.0,0.0,2.0,493.0,1.0,-1.0,2.0,1.0,801778.0,0.0,417689.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
4,0.0,922293.0,922293.0,0.0,0.0,4.0,507.0,1.0,-1.0,4.0,2.0,922293.0,0.0,432773.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
5,0.0,797069.0,797069.0,0.0,0.0,2.0,592.0,1.0,-1.0,2.0,5.0,797069.0,0.0,732421.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
6,0.0,786374.0,786374.0,0.0,0.0,3.0,615.0,1.0,-1.0,3.0,2.0,786374.0,0.0,557086.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
7,0.0,829164.0,829164.0,0.0,0.0,2.0,638.0,1.0,-1.0,2.0,2.0,829164.0,0.0,3145.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
8,0.0,991631.0,991631.0,0.0,0.0,1.0,668.0,1.0,-1.0,1.0,1.0,991631.0,0.0,0.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
9,0.0,914685.0,914685.0,0.0,0.0,2.0,683.0,1.0,-1.0,2.0,2.0,914685.0,0.0,400458.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
10,0.0,1011644.0,1011644.0,0.0,0.0,3.0,713.0,1.0,-1.0,3.0,5.0,1011644.0,0.0,35902.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
11,0.0,1020152.0,1020152.0,0.0,0.0,2.0,773.0,1.0,-1.0,2.0,2.0,1020152.0,0.0,664643.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
12,0.0,1043936.0,1043936.0,0.0,0.0,3.0,974.0,1.0,-1.0,3.0,0.0,1043936.0,0.0,602.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
13,0.0,1206794.0,1206794.0,0.0,0.0,1.0,1100.0,1.0,-1.0,1.0,1.0,1206794.0,0.0,51372.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
14,0.0,1333790.0,1333790.0,657026.0,192114.0,2.0,1153.0,1.0,-1.0,2.0,2.0,1333790.0,0.0,482051.0,657026.0,657026.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
15,0.0,1194013.0,1194013.0,137670.0,0.0,2.0,1169.0,1.0,-1.0,2.0,1.0,1194013.0,0.0,208904.0,137670.0,137670.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
16,0.0,1051134.0,1051134.0,137500.0,0.0,2.0,1228.0,1.0,-1.0,2.0,1.0,1051134.0,0.0,203.0,137500.0,137500.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
17,0.0,819367.0,819367.0,0.0,0.0,3.0,1241.0,1.0,-1.0,3.0,1.0,819367.0,0.0,64432.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
18,0.0,785942.0,785942.0,0.0,0.0,2.0,1314.0,1.0,-1.0,2.0,1.0,785942.0,0.0,160594.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
19,0.0,865290.0,865290.0,0.0,0.0,3.0,1379.0,1.0,-1.0,3.0,2.0,865290.0,0.0,478287.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
20,0.0,999598.0,999598.0,0.0,0.0,5.0,1439.0,1.0,-1.0,5.0,5.0,999598.0,0.0,465424.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
21,0.0,817457.0,817457.0,0.0,0.0,3.0,1448.0,1.0,-1.0,3.0,2.0,817457.0,0.0,459913.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
22,0.0,821296.0,821296.0,0.0,0.0,2.0,1508.0,1.0,-1.0,2.0,2.0,821296.0,0.0,372694.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
23,0.0,1347846.0,1347846.0,0.0,0.0,3.0,1545.0,1.0,-1.0,3.0,2.0,1347846.0,0.0,30498.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
24,0.0,1207218.0,1207218.0,81654.0,0.0,5.0,1615.0,1.0,-1.0,5.0,2.0,1207218.0,0.0,35634.0,81654.0,81654.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
25,0.0,787659.0,787659.0,0.0,0.0,3.0,1703.0,1.0,-1.0,3.0,2.0,787659.0,0.0,236118.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
26,0.0,1041822.0,1041822.0,0.0,0.0,3.0,1716.0,1.0,-1.0,3.0,1.0,1041822.0,0.0,145394.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
27,0.0,830494.0,830494.0,0.0,0.0,3.0,1843.0,1.0,-1.0,3.0,3.0,830494.0,0.0,227485.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
28,0.0,858348.0,858348.0,0.0,0.0,2.0,1852.0,1.0,-1.0,2.0,1.0,858348.0,0.0,408275.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907531029.0
29,,,,,,,,,,,,,,,,,,192194923.0,2305.0,1546582.0,1.4097435897435897,1213673.17200002,829842.2999999999,401331.9000000005,1423233.3010000233,775937.2799999998,75612.30000000006,199687.7040000235,0.0,0.0,0.5,1641907531029.0
