,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,904050.0,904050.0,0.0,0.0,39.0,35.0,1.0,-1.0,39.0,37.0,904050.0,0.0,410073.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907358030.745
1,0.0,947332.0,947332.0,0.0,0.0,37.0,50.0,1.0,-1.0,37.0,35.0,947332.0,0.0,736220.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907358030.745
2,0.0,876213.0,876213.0,0.0,0.0,37.0,66.0,1.0,-1.0,37.0,36.0,876213.0,0.0,576754.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907358030.745
3,0.0,865180.0,865180.0,0.0,0.0,30.0,92.0,1.0,-1.0,30.0,33.0,865180.0,0.0,561550.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907358030.745
4,0.0,1145399.0,1145399.0,0.0,0.0,30.0,113.0,1.0,-1.0,30.0,30.0,1145399.0,0.0,377753.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907358030.745
5,0.0,953223.0,953223.0,0.0,0.0,31.0,152.0,1.0,-1.0,31.0,31.0,953223.0,0.0,494728.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907358030.745
6,0.0,907853.0,907853.0,0.0,0.0,29.0,155.0,1.0,-1.0,29.0,30.0,907853.0,0.0,376174.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907358030.745
7,0.0,825471.0,825471.0,0.0,0.0,34.0,171.0,1.0,-1.0,34.0,33.0,825471.0,0.0,619363.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907358030.745
8,0.0,862254.0,862254.0,0.0,0.0,33.0,182.0,1.0,-1.0,33.0,35.0,862254.0,0.0,371589.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907358030.745
9,0.0,1183230.0,1183230.0,0.0,0.0,20.0,234.0,1.0,-1.0,20.0,23.0,1183230.0,0.0,686196.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641907358030.745
