,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,1083867.0,1083867.0,714236.0,166573.0,37.0,372.0,1.0,-1.0,37.0,41.0,1083867.0,0.0,648694.0,714236.0,714236.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
1,0.0,1062353.0,1062353.0,609284.0,206537.0,42.0,636.0,1.0,-1.0,42.0,44.0,1062353.0,0.0,634466.0,609284.0,609284.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
2,0.0,895136.0,895136.0,419790.0,267614.0,36.0,783.0,1.0,-1.0,36.0,38.0,895136.0,0.0,766301.0,419790.0,419790.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
3,0.0,782552.0,782552.0,0.0,0.0,51.0,790.0,1.0,-1.0,51.0,44.0,782552.0,0.0,716656.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
4,0.0,797915.0,797915.0,0.0,0.0,40.0,792.0,1.0,-1.0,40.0,38.0,797915.0,0.0,595634.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
5,0.0,828234.0,828234.0,46123.0,0.0,41.0,813.0,1.0,-1.0,41.0,41.0,828234.0,0.0,335749.0,46123.0,46123.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
6,0.0,884829.0,884829.0,437485.0,62113.0,41.0,927.0,1.0,-1.0,41.0,41.0,884829.0,0.0,514389.0,437485.0,437485.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
7,0.0,800182.0,800182.0,127366.0,0.0,39.0,930.0,1.0,-1.0,39.0,41.0,800182.0,0.0,625669.0,127366.0,127366.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
8,0.0,835672.0,835672.0,9050.0,26864.0,46.0,952.0,1.0,-1.0,46.0,51.0,835672.0,0.0,680855.0,9050.0,9050.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
9,0.0,794449.0,794449.0,3260.0,9677.0,40.0,1167.0,1.0,-1.0,40.0,43.0,794449.0,0.0,654627.0,3260.0,3260.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
10,0.0,788756.0,788756.0,288967.0,78255.0,46.0,1175.0,1.0,-1.0,46.0,45.0,788756.0,0.0,758036.0,288967.0,288967.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
11,0.0,904791.0,904791.0,458584.0,233524.0,56.0,1788.0,1.0,-1.0,56.0,52.0,904791.0,0.0,673980.0,458584.0,458584.0,-1.0,,,,,,,,,,,,,,,1641905610027.748
