,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,881184.0,881184.0,220368.0,45135.0,44.0,172.0,1.0,-1.0,44.0,42.0,881184.0,0.0,551709.0,220368.0,220368.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
1,0.0,932174.0,932174.0,505098.0,102029.0,42.0,254.0,1.0,-1.0,42.0,37.0,932174.0,0.0,735160.0,505098.0,505098.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
2,0.0,878808.0,878808.0,0.0,0.0,26.0,444.0,1.0,-1.0,26.0,30.0,878808.0,0.0,762748.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
3,0.0,860440.0,860440.0,2471.0,0.0,30.0,489.0,1.0,-1.0,30.0,18.0,860440.0,0.0,767540.0,2471.0,2471.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
4,0.0,854495.0,854495.0,0.0,0.0,21.0,492.0,1.0,-1.0,21.0,26.0,854495.0,0.0,564692.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
5,0.0,934665.0,934665.0,172175.0,29432.0,21.0,503.0,1.0,-1.0,21.0,27.0,934665.0,0.0,774496.0,172175.0,172175.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
6,0.0,793269.0,793269.0,0.0,0.0,29.0,519.0,1.0,-1.0,29.0,30.0,793269.0,0.0,645158.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
7,0.0,875237.0,875237.0,28657.0,403494.0,28.0,602.0,1.0,-1.0,28.0,32.0,875237.0,0.0,611355.0,28657.0,28657.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
8,0.0,1070524.0,1070524.0,325386.0,68046.0,27.0,701.0,1.0,-1.0,27.0,18.0,1070524.0,0.0,660031.0,325386.0,325386.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
9,0.0,801199.0,801199.0,0.0,0.0,31.0,742.0,1.0,-1.0,31.0,28.0,801199.0,0.0,453924.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
10,0.0,862106.0,862106.0,166361.0,34074.0,31.0,754.0,1.0,-1.0,31.0,29.0,862106.0,0.0,601164.0,166361.0,166361.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
11,0.0,832121.0,832121.0,55053.0,0.0,32.0,1069.0,1.0,-1.0,32.0,34.0,832121.0,0.0,727905.0,55053.0,55053.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
12,0.0,808237.0,808237.0,0.0,0.0,40.0,1313.0,1.0,-1.0,40.0,43.0,808237.0,0.0,771549.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905299030.17
