,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,1279966.0,1279966.0,87476.0,0.0,3.0,288.0,1.0,-1.0,3.0,4.0,1279966.0,0.0,467369.0,87476.0,87476.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
1,0.0,1143758.0,1143758.0,684951.0,0.0,34.0,316.0,1.0,-1.0,34.0,11.0,1143758.0,0.0,532958.0,684951.0,684951.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
2,0.0,1284489.0,1284489.0,640213.0,0.0,39.0,336.0,1.0,-1.0,39.0,28.0,1284489.0,0.0,761787.0,640213.0,640213.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
3,0.0,791234.0,791234.0,0.0,0.0,7.0,506.0,1.0,-1.0,7.0,1.0,791234.0,0.0,46524.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
4,453.0,948616.0,948616.0,0.0,0.0,29.0,521.0,1.0,521.0,29.0,12.0,948616.0,139.0,520482.0,0.0,0.0,521.0,,,,,,,,,,,,,,,1641905109028.764
5,0.0,931210.0,931210.0,0.0,0.0,1.0,733.0,1.0,-1.0,1.0,2.0,931210.0,0.0,329798.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
6,0.0,875213.0,875213.0,0.0,0.0,1.0,735.0,1.0,-1.0,1.0,1.0,875213.0,0.0,8514.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
7,0.0,920784.0,920784.0,0.0,0.0,3.0,741.0,1.0,-1.0,3.0,2.0,920784.0,0.0,127733.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
8,0.0,1134557.0,1134557.0,724326.0,0.0,39.0,1210.0,1.0,-1.0,39.0,17.0,1134557.0,0.0,517772.0,724326.0,724326.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
9,0.0,1022342.0,1022342.0,180033.0,0.0,28.0,1625.0,1.0,-1.0,28.0,8.0,1022342.0,0.0,411770.0,180033.0,180033.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
10,0.0,829043.0,829043.0,0.0,0.0,13.0,1691.0,1.0,-1.0,13.0,6.0,829043.0,0.0,248515.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
11,0.0,1354133.0,1333044.2,2012166.0,345843.0,42.5,1556.0,2.0,-1.0,46.0,25.0,2286490.0,0.0,662435.0,1253728.02,1208242.2,-1.0,,,,,,,,,,,,,,,1641905109028.764
12,0.0,1475785.0,1472944.45,4111183.0,0.0,55.5,749.0,4.0,-1.0,69.0,17.0,4915357.0,0.0,498694.0,1471984.3599999999,1437778.6,-1.0,,,,,,,,,,,,,,,1641905109028.764
13,0.0,1520394.0,1510787.5,5931731.0,0.0,39.166666666666664,1075.0,6.0,-1.0,51.0,12.0,7636681.0,0.0,619388.0,1518472.7,1501181.0,-1.0,,,,,,,,,,,,,,,1641905109028.764
14,,,,,,,,,,,,,,,,,,228512922.0,11908.0,15690967.0,5.197649572649572,1476582.6070000008,888428.5899999983,307761.3,1562500.0,1562500.0,545416.3,1476582.6070000008,181545.6399999998,0.0,0.5,1641905109028.764
