,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,930967.0,930967.0,17410.0,53744.0,43.0,28.0,1.0,-1.0,43.0,37.0,930967.0,0.0,361275.0,17410.0,17410.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
1,0.0,807042.0,807042.0,0.0,0.0,38.0,102.0,1.0,-1.0,38.0,35.0,807042.0,0.0,580800.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
2,0.0,1044879.0,1044879.0,0.0,0.0,31.0,112.0,1.0,-1.0,31.0,31.0,1044879.0,0.0,478136.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
3,0.0,829734.0,829734.0,0.0,0.0,26.0,230.0,1.0,-1.0,26.0,20.0,829734.0,0.0,747154.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
4,0.0,789140.0,789140.0,0.0,0.0,19.0,234.0,1.0,-1.0,19.0,18.0,789140.0,0.0,674922.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
5,0.0,1012337.0,1012337.0,0.0,0.0,18.0,236.0,1.0,-1.0,18.0,18.0,1012337.0,0.0,413023.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
6,0.0,848468.0,848468.0,0.0,0.0,32.0,248.0,1.0,-1.0,32.0,27.0,848468.0,0.0,476469.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
7,0.0,828142.0,828142.0,0.0,0.0,11.0,333.0,1.0,-1.0,11.0,11.0,828142.0,0.0,522230.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
8,0.0,850386.0,850386.0,0.0,0.0,12.0,363.0,1.0,-1.0,12.0,10.0,850386.0,0.0,752074.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
9,0.0,802574.0,802574.0,0.0,0.0,10.0,385.0,1.0,-1.0,10.0,14.0,802574.0,0.0,777984.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
10,0.0,854954.0,854954.0,0.0,0.0,13.0,406.0,1.0,-1.0,13.0,10.0,854954.0,0.0,283461.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
11,0.0,837033.0,837033.0,0.0,0.0,28.0,414.0,1.0,-1.0,28.0,24.0,837033.0,0.0,756913.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
12,0.0,844409.0,844409.0,0.0,0.0,6.0,463.0,1.0,-1.0,6.0,5.0,844409.0,0.0,703935.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
13,0.0,955356.0,955356.0,0.0,0.0,26.0,496.0,1.0,-1.0,26.0,12.0,955356.0,0.0,495574.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
14,0.0,824443.0,824443.0,0.0,0.0,38.0,659.0,1.0,-1.0,38.0,37.0,824443.0,0.0,730486.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
15,0.0,921929.0,921929.0,0.0,0.0,36.0,693.0,1.0,-1.0,36.0,34.0,921929.0,0.0,665006.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
16,0.0,853237.0,853237.0,0.0,0.0,17.0,794.0,1.0,-1.0,17.0,16.0,853237.0,0.0,437867.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
17,0.0,856395.0,856395.0,0.0,0.0,10.0,869.0,1.0,-1.0,10.0,7.0,856395.0,0.0,720502.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
18,0.0,885178.0,885178.0,0.0,0.0,8.0,880.0,1.0,-1.0,8.0,9.0,885178.0,0.0,694720.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
19,0.0,832864.0,832864.0,0.0,0.0,7.0,939.0,1.0,-1.0,7.0,7.0,832864.0,0.0,707306.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
20,0.0,853830.0,853830.0,0.0,0.0,11.0,953.0,1.0,-1.0,11.0,12.0,853830.0,0.0,673094.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641904968026.756
