,ingressRetxAfterBurst,ingressMax,ingressHeightP95,ecnVol,ecnAfterBurst,avgConnections,Position,Length,FirstRetxPosition,maxConnections,maxConnAfterBurst,ingressVol,ingressRetxVol,ingressAfterBurst,ecnP99,ecnP90,LastRetxPosition,sessionIngressVol,sessionIngressRetxVol,sessionECNVol,sessionAvgConnections,Ingress P99.900000,Ingress P99.000000,Ingress P90.000000,Egress P99.900000,Egress P99.000000,Egress P90.000000,ECN P99.900000,ECN P99.000000,ECN P90.000000,Burst Threshold,StartTimestamp
0,0.0,1001448.0,1001448.0,0.0,0.0,2.0,181.0,1.0,-1.0,2.0,2.0,1001448.0,0.0,730103.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
1,0.0,886814.0,886814.0,0.0,0.0,2.0,246.0,1.0,-1.0,2.0,1.0,886814.0,0.0,748215.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
2,0.0,915193.0,915193.0,0.0,0.0,2.0,468.0,1.0,-1.0,2.0,2.0,915193.0,0.0,662969.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
3,0.0,792265.0,792265.0,0.0,0.0,2.0,711.0,1.0,-1.0,2.0,2.0,792265.0,0.0,425420.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
4,0.0,890907.0,890907.0,0.0,0.0,3.0,753.0,1.0,-1.0,3.0,2.0,890907.0,0.0,759529.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
5,0.0,868005.0,868005.0,0.0,0.0,2.0,1630.0,1.0,-1.0,2.0,2.0,868005.0,0.0,419565.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
6,0.0,784083.0,784083.0,0.0,0.0,2.0,1733.0,1.0,-1.0,2.0,2.0,784083.0,0.0,709819.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
7,0.0,788260.0,788260.0,0.0,0.0,1.0,1782.0,1.0,-1.0,1.0,1.0,788260.0,0.0,697580.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
8,0.0,840198.0,839928.3,0.0,0.0,3.0,1884.0,2.0,-1.0,3.0,2.0,1675002.0,0.0,610704.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
9,0.0,1085162.0,1075699.4,0.0,0.0,4.0,1536.0,3.0,-1.0,5.0,3.0,3017451.0,0.0,590405.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
10,0.0,856196.0,852246.1,0.0,0.0,2.0,1558.0,3.0,-1.0,2.0,2.0,2475634.0,0.0,708817.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
11,0.0,932169.0,930411.6,7044.0,4465.0,2.0,30.0,5.0,-1.0,2.0,2.0,4355940.0,0.0,586879.0,6762.24,4226.400000000001,-1.0,,,,,,,,,,,,,,,1641905860027.388
12,0.0,1428457.0,1383126.75,0.0,0.0,2.8333333333333335,1707.0,6.0,-1.0,3.0,2.0,6456055.0,0.0,636675.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
13,0.0,909642.0,898572.7,0.0,0.0,1.5833333333333333,1736.0,12.0,-1.0,2.0,1.0,10139778.0,0.0,508301.0,0.0,0.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
14,0.0,1495163.0,1481952.8,4045652.0,0.0,6.206896551724138,0.0,29.0,-1.0,9.0,2.0,39257525.0,0.0,746252.0,747895.9999999997,266284.5999999999,-1.0,,,,,,,,,,,,,,,1641905860027.388
15,0.0,1460297.0,1406251.7,4167436.0,0.0,3.25531914893617,934.0,47.0,-1.0,4.0,2.0,60642327.0,0.0,575095.0,390463.19999999995,234499.8,-1.0,,,,,,,,,,,,,,,1641905860027.388
16,0.0,1528319.0,1490637.5,5646682.0,0.0,3.425531914893617,1463.0,47.0,-1.0,6.0,3.0,61057794.0,0.0,663743.0,586201.58,318738.0,-1.0,,,,,,,,,,,,,,,1641905860027.388
17,0.0,1492210.0,1480451.55,7680633.0,0.0,4.666666666666667,1140.0,48.0,-1.0,7.0,2.0,63085720.0,0.0,557415.0,849255.6000000002,343522.1000000004,-1.0,,,,,,,,,,,,,,,1641905860027.388
18,0.0,1467171.0,1421096.4,763097.0,0.0,3.263157894736842,360.0,57.0,-1.0,5.0,1.0,65843057.0,0.0,497232.0,205546.51999999984,30513.199999999986,-1.0,,,,,,,,,,,,,,,1641905860027.388
19,0.0,1538818.0,1473888.95,5438156.0,0.0,3.2586206896551726,755.0,58.0,-1.0,6.0,1.0,69129535.0,0.0,589924.0,705834.1699999999,414366.4000000003,-1.0,,,,,,,,,,,,,,,1641905860027.388
20,0.0,1541495.0,1494432.55,11216196.0,0.0,5.193548387096774,1805.0,62.0,-1.0,7.0,3.0,85078022.0,0.0,626474.0,890742.0100000001,462440.6,-1.0,,,,,,,,,,,,,,,1641905860027.388
21,,,,,,,,,,,,,,,,,,671874556.0,0.0,38969361.0,1.3916490486257929,1529463.3910000017,1482672.87,1315256.8,1408944.7180000208,1062146.66,487157.6000000007,853992.1830000139,470635.3299999973,8758.100000000157,0.5,1641905860027.388
