FlowId,Type,Size,StartTime,EndTime,FCT,RxBytes,FinReceived
5,Background,1048576,0.608548,0.610865,0.0023170000000000135,1087892,True
2,Background,102400,0.608702,0.609093,0.0003910000000000302,106400,True
2,Background,1024,0.608809,0.608961,0.00015199999999992997,1244,True
2,Background,102400,0.609661,0.610051,0.00039000000000000146,106400,True
3,Background,10485760,0.610311,0.631481,0.02116999999999991,10876994,True
2,Background,1024,0.613571,0.613723,0.000152000000000041,1244,True
3,Background,102400,0.617639,0.61803,0.0003909999999999192,106400,True
2,Background,1024,0.626276,0.626428,0.00015199999999992997,1244,True
2,Background,102400,0.627567,0.627957,0.00039000000000000146,106400,True
1,Background,102400,0.629317,0.629707,0.00039000000000000146,106400,True
1,Background,1024,0.629513,0.629664,0.00015100000000001224,1244,True
2,Background,102400,0.629981,0.630504,0.0005229999999999402,106400,True
1,Background,1048576,0.63093,0.633459,0.0025290000000000035,1087892,True
1,Background,102400,0.632796,0.633315,0.0005189999999999362,106400,True
1,Background,102400,0.63464,0.635029,0.0003889999999999727,106400,True
2,Background,10240,0.635282,0.635436,0.00015399999999998748,10838,True
3,Background,1024,0.636655,0.636807,0.000152000000000041,1244,True
1,Background,102400,0.639318,0.639707,0.0003889999999999727,106400,True
3,Background,1024,0.639322,0.639474,0.000152000000000041,1244,True
2,Background,10485760,0.639744,0.660983,0.021239000000000008,10876994,True
2,Background,102400,0.641851,0.642292,0.0004410000000000247,106400,True
2,Background,1048576,0.642968,0.645387,0.00241900000000006,1087892,True
1,Background,10485760,0.64424,0.665406,0.021166000000000018,10876994,True
3,Background,1048576,0.644727,0.647085,0.0023579999999999712,1087892,True
1,Background,1048576,0.648061,0.650346,0.0022849999999999815,1087892,True
2,Background,10240,0.648529,0.648686,0.00015699999999996272,10838,True
0,Background,10240,0.649204,0.649361,0.00015699999999996272,10838,True
3,Background,1048576,0.649291,0.651586,0.002295000000000047,1087892,True
2,Background,104857600,0.650841,0.908826,0.257985,108768230,True
1,Background,102400,0.651251,0.651643,0.00039199999999994795,106400,True
4,Background,1048576,0.652408,0.654755,0.002346999999999988,1087892,True
2,Background,1048576,0.652502,0.654869,0.002367000000000008,1087892,True
3,Background,10240,0.653158,0.653321,0.00016300000000002424,10838,True
2,Background,1048576,0.65445,0.65679,0.0023400000000000087,1087892,True
0,Background,1048576,0.654502,0.656858,0.0023560000000000247,1087892,True
0,Background,1024,0.655491,0.655674,0.00018299999999993322,1244,True
3,Background,10240,0.658086,0.658243,0.00015700000000007375,10838,True
1,Background,10240,0.658507,0.658664,0.00015700000000007375,10838,True
3,Background,10240,0.65983,0.659987,0.00015699999999996272,10838,True
1,Background,102400,0.659938,0.660572,0.0006340000000000234,106400,True
3,Background,10485760,0.660031,0.681395,0.02136399999999994,10876994,True
2,Background,10240,0.660427,0.660586,0.00015900000000002024,10838,True
1,Background,102400,0.661816,0.662362,0.0005460000000000464,106400,True
1,Background,10485760,0.661926,0.683408,0.021482,10876994,True
2,Background,102400,0.663307,0.663725,0.00041800000000002946,106400,True
0,Background,102400,0.663419,0.663831,0.00041199999999996795,106400,True
2,Background,102400,0.665775,0.666278,0.0005030000000000312,106400,True
0,Background,10485760,0.66601,0.687243,0.021233000000000057,10876994,True
2,Background,1024,0.66639,0.666544,0.00015399999999998748,1244,True
1,Background,102400,0.667076,0.667501,0.0004250000000000087,106400,True
1,Background,1048576,0.667161,0.669529,0.0023680000000000367,1087892,True
2,Background,102400,0.668206,0.668734,0.000528000000000084,106400,True
6,Background,10240,0.670603,0.670761,0.0001580000000001025,10838,True
4,Background,1048576,0.671377,0.673934,0.0025570000000000315,1087892,True
5,Background,102400,0.671526,0.671992,0.00046600000000007746,106400,True
0,Background,1048576,0.672506,0.675873,0.003366999999999898,1087892,True
2,Background,102400,0.674786,0.67547,0.0006840000000000179,106400,True
3,Background,1048576,0.675055,0.677517,0.0024620000000000752,1087892,True
2,Background,10240,0.677221,0.677551,0.0003300000000000525,10838,True
1,Background,102400,0.677509,0.677979,0.00046999999999997044,106400,True
1,Background,102400,0.678321,0.678712,0.0003910000000000302,106400,True
4,Background,1024,0.678509,0.678661,0.00015199999999992997,1244,True
3,Background,1048576,0.678844,0.681352,0.0025079999999999547,1087892,True
2,Background,104857600,0.680389,0.955636,0.275247,108768230,True
2,Background,10240,0.681684,0.681843,0.00015900000000002024,10838,True
3,Background,1048576,0.682751,0.685123,0.0023720000000000407,1087892,True
4,Background,102400,0.683392,0.683782,0.00039000000000000146,106400,True
2,Background,1024,0.684558,0.68471,0.000152000000000041,1244,True
3,Background,102400,0.684666,0.685057,0.0003910000000000302,106400,True
5,Background,1024,0.685466,0.685619,0.00015299999999995872,1244,True
3,Background,1048576,0.689477,0.691785,0.0023079999999999767,1087892,True
5,Background,1024,0.689926,0.690078,0.00015199999999992997,1244,True
3,Background,102400,0.691006,0.691396,0.00039000000000000146,106400,True
3,Background,10240,0.692653,0.692809,0.000156000000000045,10838,True
4,Background,1048576,0.692873,0.695225,0.0023520000000000207,1087892,True
4,Background,1048576,0.696097,0.698381,0.0022840000000000638,1087892,True
6,Background,102400,0.696909,0.69754,0.0006310000000000482,106400,True
0,Background,10240,0.698625,0.698781,0.00015599999999993397,10838,True
5,Background,1048576,0.700931,0.703486,0.002554999999999974,1087892,True
